word,word_diac,ipa,id,meaning_en,cefr,freq,meaning_cn
مرمى,مُرْمَى,murmā,2482,goal,B1,21.22,n：目标；球门；目的
متواصل,مُتَوَاصِل,mutawāṣilin,2483,continued,B1,21.21,adj：连续的；持续的
يبق,يَبْقَ,yabqa,2484,remain,B1,21.2,v：保持；留下；继续存在
ذكاء,ذِكَاء,thikāʾa,2485,intelligence,B1,21.18,n：智慧；智力
أزهر,أُزْهَر,ʾuzhara,2486,bloom,B1,21.15,v：开花；繁荣；兴盛
نداء,نِدَاء,nidāʾin,2487,appeal,B1,21.15,n：呼唤；号召；召唤
تنمية,تَنْمِيَة,tanmiyati,2488,development,B2,122.21,n：发展；开发；培养
جاب,جَاب,jāba,2489,roamed,B1,21.11,v：带来；取来；收集
زاوي,زَاوِيّ,zāwiyyun,2490,angular,B1,21.11,adj：角形的；有角的；角度的
زهرة,زُهْرَة,zuhrati,2491,flower,B1,21.1,n：花；花朵；精华
معلن,مُعْلِن,muʿlinun,2492,advertiser,B1,21.1,adj：公开的；宣布的；广告的
تتطلب,تَتَطَلَّبُ,tataṭallabu,2493,require,B1,21.08,v：需要；要求
منخفض,مُنْخَفِض,munkhafiḍin,2494,low,B1,21.08,adj：低的；低下的；低洼的
جبال,جِبَال,jibālin,2495,mountains,B1,21.07,n：山脉；山
تنافس,تَنَافَس,tanāfasa,2496,compete,B1,21.06,n：竞争；竞赛
أعظم,أَعْظَم,ʾaʿẓama,2497,greatest,B1,21.05,adj：最伟大的；最大的；最重要的
أدل,أَدِلّ,ʾadilla,2498,ADL,B1,21.04,v：引导；指示；证明
زاوية,زَاوِيَة,zāwiyati,2499,corner,B1,21.04,n：角；角度；角落
تسلم,تُسْلِم,tuslimu,2500,receive,B1,21.01,v：接收；接受；投降
جرير,جَرِير,jarīrin,2501,Greer,B1,21,n：人名（阿拉伯诗人）；书店名
تحس,تُحِس,tuḥisa,2502,you feel,B1,20.97,v：感觉；察觉；感知
صراحة,صَرَاحَة,ṣarāḥatan,2503,explicitly,B1,20.97,n：坦率；诚实；直率
معاد,مُعَادُ,muʿādu,2504,hostile,B1,20.97,n：敌人；对手；仇敌
فلك,فَلَكَ,falaka,2505,astronomy,B1,20.95,n：天文学；天空；天体
تسمع,تُسْمَع,tusmaʿu,2506,you hear,B1,20.94,v：听；听见；听取
نكاح,نِكَاح,nikāḥin,2507,wedlock,B1,20.94,n：婚姻；结婚；性交
شتيت,شَتَيْتُ,shataytu,2508,separated,B1,20.91,adj：分散的；散乱的；零散的
تناسب,تُنَاسِب,tunāsibu,2509,that fits,B1,20.9,v：相称；适合；匹配
عدنان,عَدْنَان,ʿadnāna,2510,Adnan,B1,20.89,n：人名（阿拉伯部落祖先）
انتقاد,انْتِقَاد,āntiqādu,2511,criticism,B1,20.84,n：批评；评论；批判
لحم,لَحْم,laḥmu,2512,meat,A1,20.82,n：肉；肌肉；果肉
يقال,يُقَال,yuqālu,2513,be said,B1,20.82,v：据说；被说；被提及
ينطبق,يَنْطَبِق,yanṭabiqu,2514,apply,B1,20.81,v：适用；符合；吻合
أنشط,أَنْشِط,ʾanshiṭin,2515,more active,B1,20.79,adj：更活跃的；更积极的
محصول,مَحْصُولِ,maḥṣūli,2516,crop,B1,20.79,n：收成；产量；作物
استعادة,اسْتِعَادَة,āstiʿādati,2517,restoration,B1,20.78,n：恢复；取回；重新获得
طوارئ,طَوَارِئ,ṭawāriʾa,2518,emergency,B1,20.78,n：紧急情况；突发事件；应急
متبادل,مُتَبَادِل,mutabādilin,2519,mutual,B1,20.78,adj：相互的；互惠的；彼此的
ميناء,مِينَاء,mīnāʾi,2520,port,B1,20.78,n：港口；码头；口岸
تدابير,تَدَابِيرَ,tadābīra,2521,measure,B1,20.77,n：措施；办法
متى,مَتَى,matā,2522,when,A2,20.75,interrog：何时；什么时候
مسار,مَسَار,masāri,2523,path,B1,20.71,n：路线；轨道；路径
أسنان,أَسْنَان,ʾasnāni,2524,tooth,B1,20.64,n：牙齿
شربة,شُرْبَة,shurbata,2525,drink,B1,20.64,n：一口（水等）；一剂（药）
مارس,مَارِسَ,mārisa,2526,March,A1,70.74,v：练习；从事；进行；n：三月
فاتح,فَاتِح,fātiḥa,2527,light,B1,20.62,n：开启者；征服者；adj：开放的；敞开的
تأخير,تَأْخِير,taʾkhīri,2528,delay,B1,20.6,n：延迟；推迟
أمي,أُمِّي,ʾummī,2529,my mother,B1,20.59,n：我的母亲
حاتم,حَاتِم,ḥātimin,2530,Hatem,B1,20.59,propn：哈特姆（人名）
طيلة,طِيلَة,ṭīlatu,2531,throughout,B1,20.59,n：整个；全部
قطار,قِطَار,qiṭārin,2532,train,B1,20.59,n：火车
بائع,بَائِع,bāʾiʿun,2533,seller,B1,20.58,n：卖家；售货员
ماح,مَاحٍ,māḥin,2534,stride,B1,20.53,adj：擦掉的；抹去的
توجب,تُوجِب,tūjibu,2535,I had,B1,20.52,v：必须；应该
غلام,غُلَام,ḡulāmu,2536,boy,B1,20.52,n：男孩；少年；仆人
عروس,عَرُوس,ʿarūsin,2537,bride,B1,20.51,n：新娘
تطلع,تَطْلُع,taṭluʿi,2538,look forward,B1,20.5,v：升起；出现；渴望
تعادل,تُعَادِل,tuʿādilu,2539,equivalent to,B1,20.5,n：平局；相等；v：打成平局；相等
تمتلك,تَمْتَلِك,tamtaliku,2540,possess,B1,20.5,v：拥有
معادل,مُعَادِل,muʿādili,2541,equivalent,B1,20.48,n：等价物；对应物；相等
الجزائر,الْجَزَائِر,āljazāʾiri,2542,Algeria,B1,20.47,n：阿尔及利亚
علماني,عِلْمَانِيّ,ʿilmāniyyin,2543,secular,B1,20.46,adj：世俗的；非宗教的
تقويم,تَقْوِيمُ,taqwīmu,2544,calendar,B1,20.44,n：日历；历法；时间表
محترم,مُحْتَرَم,muḥtaramin,2545,decent,B1,20.44,adj：受尊敬的；体面的
أنتم,أَنْتُم,ʾantum,2546,you,B1,20.43,pron：你们
مضيف,مُضِيف,muḍīfu,2547,host,B1,20.43,n：主持人；东道主；主人
استفتاء,اسْتِفْتَاء,āstiftāʾi,2548,referendum,B1,20.42,n：全民公决；公民投票
شهوة,شَهْوَةٌ,shahwatun,2549,craving,B1,20.41,n：欲望；情欲；渴望
ملأ,مَلَأ,malaʾa,2550,filled the,B1,20.39,v：填满；装满
باقى,بَاقِى,bāqiā,2551,the rest,B1,20.38,adj：剩余的；其余的
طرابلس,طَرَابُلَس,ṭarābulasa,2552,Tripoli,B1,20.38,n：的黎波里
فرقة,فِرْقَة,firqati,2553,band,B1,20.38,n：乐队；团体；分队
جاز,جَازَ,jāza,2554,jazz,B1,20.36,v：通过；允许；可行
سيناريو,سِينَارِيو,sīnārīw,2555,scenario,B1,20.36,n：剧本；情节；方案
أكيد,أُكِيد,ʾukīda,2556,sure,B1,20.34,adj：肯定的；确定的
شهرة,شُهْرَة,shuhratan,2557,fame,B1,20.32,n：名声；声誉；知名度
وعي,وَعِي,waʿiya,2558,awareness,B1,27.22,n：意识；觉悟；知觉
توجه,تُوَجَّه,tuwajjahu,2559,guide,B1,20.3,n：方向；趋势；方针
روي,رُوِي,ruwiya,2560,Roy,B1,20.3,v：讲述；叙述；报道
ضل,ضَلّ,ḍalla,2561,lost,B1,20.3,v：迷路；偏离正道；犯错
أسوأ,أَسْوَأ,ʾaswaʾu,2562,worse,B1,20.28,adj：更坏的；更差的；更糟的
اعتراض,اعْتِرَاض,āʿtirāḍa,2563,objection,B1,20.27,n：反对；抗议；异议
بعدين,بَعْدَيْنِ,baʿdayni,2564,two dimensions,B1,20.26,adv：然后；后来；稍后
شاطئ,شَاطِئ,shāṭiʾi,2565,beach,B1,20.26,n：海滩；海滨；河岸
مفكر,مُفَكِر,mufakirun,2566,thinker,B1,20.25,n：思想家；哲学家；思考者
بري,بُرِّيّ,burriyyun,2567,wild,B1,20.24,adj：野生的；未开垦的；无辜的
حوالى,حُوَالِى,ḥuwāliā,2568,about,B1,20.23,prep：大约；大概；左右
مستقبلي,مُسْتَقْبِلِي,mustaqbilī,2569,future,B1,20.22,adj：未来的；将来的；前瞻的
احسن,احْسُن,āḥsun,2570,best,B1,20.2,adj：更好的；更佳的；改善的
نصيح,نَصِيح,naṣīḥu,2571,shouting,B1,20.2,v：劝告；建议；忠告
إغلاق,إغْلَاق,ʾiḡlāqi,2572,close,B1,20.17,n：关闭；封闭；停业
ثور,ثَوْر,ṯawri,2573,ox,B1,20.16,n：公牛；金牛座；革命者
إقرار,إقْرَار,ʾiqrāru,2574,adoption,B1,20.14,n：承认；确认；批准
سيئ,سَيِّئ,sayyiʾin,2575,bad,B1,20.14,adj：坏的；差的；恶劣的
عمود,عَمُود,ʿamūdi,2576,column,B1,20.14,n：柱子；支柱；专栏
أسطورة,أُسْطُورَة,ʾusṭūrati,2577,legend,B1,20.13,n：神话；传说；传奇人物
عجوز,عَجُوز,ʿajūzu,2578,old,B1,20.12,n：老人；老妇；年长者
امتداد,امْتِدَاد,āmtidādi,2579,extension,B1,20.11,n：延伸；扩展；延长
حازم,حَازِم,ḥāzimun,2580,firm,B1,20.11,adj：坚决的；坚定的；果断的
نحتاج,نَحْتَاج,naḥtāju,2581,we need,B1,20.11,v：需要
كلفة,كُلْفَة,kulfati,2582,cost,B1,20.09,n：成本；费用；代价
موصل,مُوْصِل,muwṣilin,2583,connector,B1,20.07,n：导体；连接器；穆萨勒（人名）
هدم,هَدْم,hadmu,2584,demolition,B1,20.04,v：拆除；摧毁；破坏
تستحق,تَسْتَحِقُّ,tastaḥiqqu,2585,deserve,B1,20.03,v：值得；应得
ناطق,نَاطِق,nāṭiqi,2586,spokesman,B1,20.02,n：发言人；演讲者；讲某种语言的人
ترشيح,تَرْشِيح,tarshīḥu,2587,nomination,B1,20,n：提名；推荐；过滤
بدن,بَدَنِ,badani,2588,hull,B1,19.97,n：身体；躯体；船体
تخذ,تَخْذ,takhthu,2589,take,B1,19.97,v：采取；采纳；拿取
عرش,عَرْش,ʿarsha,2590,throne,B1,19.95,n：王座；宝座；统治
تفيد,تُفِيد,tufīda,2591,benefit,B1,19.94,v：有益于；有用；告知
أنثى,أُنْثَى,unṯā,2592,female,B1,19.91,n：女性；雌性
اختصاص,اخْتِصَاص,ākhtiṣāṣa,2593,jurisdiction,B1,19.89,n：专业；专长；权限
مدرسي,مُدْرِسِيّ,mudrisiyyin,2594,school,A1,19.87,adj：学校的；教学的；教师的
ترجع,تَرْجِع,tarjiʿa,2595,return,B1,19.86,v：返回；归还；追溯
منطلق,مُنْطَلِق,munṭaliqa,2596,based on,B1,19.86,n：起点；出发点；发射点
بقل,بَقْل,baqli,2597,pea,B1,19.83,n：蔬菜；青菜
تحكيم,تَحْكِيم,taḥkīmi,2598,arbitration,B1,19.83,n：仲裁；裁判；裁决
متأخر,مُتَأَخِّر,mutaʾakhirun,2599,late,B1,19.83,adj：迟到的；晚的；落后的
يعتقدون,يَعْتَقِدُونَ,yaʿtaqidūna,2600,believe,B1,19.83,v：他们认为；他们相信
تخضع,تُخْضِع,tukhḍiʿa,2601,are subject to,B1,19.82,v：服从；受制于；受...管辖
ترفع,تُرْفَع,turfaʿu,2602,raise,B1,19.8,v：举起；提升；提高
ملمح,مُلْمَح,mulmaḥun,2603,feature,B1,19.78,n：特征；特点；迹象
دال,دَال,dālun,2604,dal,B1,19.74,n：字母د；指示的；有意义的
حروف,حُرُوف,ḥurūfin,2605,letters,B1,19.71,n：字母（复数）；字符
خلص,خَلَص,khalaṣa,2606,found,B1,19.7,v：结束；完成；摆脱
نوح,نُوح,nūḥun,2607,noah,B1,19.7,n：诺亚（先知名）；哀悼
بلوغ,بُلُوغ,bulūḡi,2608,adulthood,B1,19.69,n：达到；成年；成熟
غير,غَيْرِ,ḡayri,2609,and other,A2,39.89,adj：不同的；非；不
هيمن,هَيْمِن,haymini,2610,has dominated,B1,19.67,v：统治；支配；控制
مقبرة,مَقْبَرَة,maqbaratin,2611,cemetery,B2,19.64,n：墓地；公墓
تنازل,تَنَازُل,tanāzula,2612,waiver,B1,19.63,v：放弃；让步；辞去
مكرم,مُكْرَّم,mukrramun,2613,honored,B1,19.63,adj：慷慨的；尊贵的
فر,فَر,fari,2614,defected,B1,19.62,v：逃跑；逃离；逃避
استعمار,اسْتِعْمَار,āstiʿmāri,2615,colonial,B1,19.61,n：殖民；殖民主义
تعكس,تُعْكِس,tuʿkisu,2616,reflect,B1,19.6,v：反映；反射；体现
طموح,طَمُوح,ṭamūḥun,2617,ambitious,B1,19.57,n：抱负；雄心；渴望
كفاية,كِفَايَة,kifāyati,2618,enough,B1,19.57,n：足够；充足；能力
إرتكاب,إرْتِكَاب,ʾirtikābi,2619,committing,B1,19.55,n：犯（罪）；实施；进行
مديرية,مُدِيرِيَّة,mudīriyyati,2620,department,B1,19.52,n：管理局；行政区；部门
قطب,قُطْب,quṭbun,2621,pole,B1,19.51,n：极；磁极；重要人物
قمح,قَمْح,qamḥu,2622,wheat,B1,19.51,n：小麦
أزداد,أَزْدَاد,ʾazdādu,2623,getting,B1,19.5,v：增加；增多；增长
قرص,قَرْص,qarṣi,2624,disk,B1,19.5,n：圆盘；药片；磁盘
تقاليد,تَقَالِيد,taqālīdi,2625,tradition,B1,19.48,n：传统；习俗
نامي,نَامِيّ,nāmiyyin,2626,sleep,B1,19.48,v：生长；成长；发展
خطط,خَطَطَ,khaṭaṭa,2627,plan,B1,19.47,v：计划；规划；策划
هوى,هَوَى,hawā,2628,hue,B1,19.47,v：坠落；下降；喜爱
عبء,عِبْء,ʿibʾa,2629,burden,B1,19.46,n：负担；重担
هائلة,هَائِلَة,hāʾilatin,2630,enormous,B1,19.45,adj：巨大的；庞大的
نيابي,نِيَابِي,niyābī,2631,parliamentary,B1,19.42,adj：代表的；代理的
رشد,رُشْد,rushdin,2632,adulthood,B1,19.41,v：成熟；理智；成长
مشرك,مُشْرِكٌ,mushrikun,2633,idolater,B1,19.41,n：多神教徒；崇拜多神者
هرب,هَرَب,haraba,2634,flee,B1,19.41,v：逃跑；逃走
أحس,أَحَسّ,ʾaḥassu,2635,feel,B1,19.4,v：感觉；感到；察觉
سني,سِنِّيّ,sinniyyin,2636,Sunni,B1,19.4,adj：逊尼派的；按年计算的
تقرر,تَقَرَّر,taqarrara,2637,decide,B1,19.39,v：决定；确定；决议
عار,عَارٍ,ārin,2638,shame,B1,19.39,n：耻辱；羞耻
عذاب,عَذَاب,ʿathābi,2639,torment,B1,19.39,n：折磨；痛苦；刑罚
نال,نَال,nāla,2640,received,B1,19.38,v：获得；取得；达到
أزرق,أَزْرَقَ,azraqa,2641,blue,A2,19.36,adj：蓝色的
غياب,غِيَاب,ḡiyābi,2642,absence of,B1,19.36,n：缺席；不在场；缺乏
تحل,تَحِلّ,taḥilla,2643,solve,B1,19.35,v：解决；溶解；分析
قبلة,قُبْلَة,qublatun,2644,kiss,B1,19.33,n：吻；亲吻；方向
قراب,قِرَّاب,qirrāba,2645,pilcher,B1,19.33,n：亲属；近亲；祭品
قبلي,قَبْلِي,qablī,2646,before me,B1,19.32,adj：部落的；先前的；事前的
عابر,عَابِر,ʿābirun,2647,transit,B1,19.31,adj：路过的；短暂的；临时的
خلية,خَلِيَّة,khaliyyati,2648,cell,B1,19.3,n：细胞；蜂房；小组
زور,زُور,zūru,2649,false,B1,19.29,n：虚假；伪造；谎言
مفضل,مُفَضَّل,mufaḍḍalin,2650,favorite,B1,19.27,adj：偏爱的；更可取的；最喜欢的
حسناً,حَسَنًا,ḥasanan,2651,well,B1,19.25,int：好的；好吧；行
طالع,طَالِع,ṭāliʿin,2652,luck,B1,19.25,adj：上升的；出升的；幸运的
تتر,تَتِر,tatiri,2653,Tatar,B1,19.24,n：片头曲；字幕；标题
منصوص,مَنْصُوص,manṣūṣun,2654,provided for,B1,19.21,adj：规定的；法定的；明文规定的
بلدية,بَلَدِيَّة,baladiyyatin,2655,municipal,B1,19.2,n：市政；市政府；市政当局
صافي,صَافِي,ṣāfī,2656,net,B1,19.2,adj：纯净的；净的；清澈的
استئناف,اسْتِئْنَاف,āstiʾnāfi,2657,appeal,B1,19.17,n：上诉；恢复；继续
حوض,حَوْض,ḥawḍi,2658,basin,B1,19.17,n：盆；水池；流域
اختر,اخْتَر,ākhtar,2659,choose,B1,19.16,v：选择；挑选；选举
محسن,مُحْسِن,muḥsinin,2660,improved,B1,19.12,n：行善者；改良者；放大器
محقق,مُحَقَّق,muḥaqqaqin,2661,detective,B1,19.11,n：调查员；侦探；研究员
تتمثل,تَتَمَثَّلُ,tatamaṯṯalu,2662,would be,B1,19.1,v：体现；代表；表现为
دني,دَنِي,danī,2663,Denny,B1,19.09,n：世界；尘世；世俗
أقبل,أَقْبَل,ʾaqbal,2664,accept,B1,19.07,v：接受；同意；靠近
ربع,رُبْع,rubʿu,2665,quarter,B1,19.07,n：四分之一；一刻钟；街区
تأويل,تَأْوِيل,taʾwīli,2666,interpretation,B1,19.03,n：解释；注释；阐释
ظواهر,ظِوَاهَر,ẓiwāhara,2667,phenomena,B1,19.01,n：现象；外表；迹象
الإخوان المسلمون,الْإِخْوَانِ الْمُسْلِمُون,ālʾikhwāni almuslimūna,2668,Muslim Brotherhood,B2,19,n：穆斯林兄弟会
قصف,قِصْف,qiṣfin,2669,bombing,B2,19,v：轰炸；炮击
بحار,بِحَار,biḥārin,2670,sea,B2,18.95,n：海洋；水手
إذاعة,إذَاعَة,ʾithāʿatin,2671,radio,B2,18.94,n：广播；电台；广播节目
تدرس,تُدْرُس,tudrusu,2672,study,B2,18.92,v：学习；研究；教授
مخلص,مُخْلَص,mukhlaṣi,2673,loyal,B2,18.92,adj：忠诚的；忠实的；纯粹的
تأييد,تَأْيِيد,taʾyīdi,2674,support,B2,18.91,n：支持；赞同；批准
دَين,دَيْن,ālddayna,2675,religion,A1,626.46,n：债务；欠款；负债
شريك,شَرِيك,sharīkin,2676,partner,B2,18.91,n：伙伴；合伙人；股东
أظهر,أَظْهَر,ʾaẓhara,2677,revealed,B2,18.9,v：显示；表明；呈现
حليب,حَلِيبُ,ḥalību,2678,milk,A2,18.89,n：牛奶；乳
مقول,مَقُول,maqūlin,2679,predicable,B2,18.88,n：言论；说法；陈述
تمتد,تَمْتَدُّ,tamtaddu,2680,extend,B2,18.87,v：延伸；扩展；持续
بريء,بَرِيء,barīʾun,2681,innocent,B2,18.86,adj：无辜的；清白的
عصاب,عِصَابُ,iṣābu,2682,neurosis,B2,18.86,n：神经官能症；神经症
تسامح,تَسَامُح,tasāmuḥin,2683,tolerance,B2,18.85,n：宽容；容忍；宽恕
أغنية,أُغْنِيَة,ʾuḡniyatin,2684,song,B2,18.84,n：歌曲
اجتهاد,اجْتِهَاد,ājtihādu,2685,diligence,B2,18.84,n：勤奋；努力；法学推理
معتبر,مُعْتَبَر,muʿtabarin,2686,significant,B2,18.83,adj：重要的；受尊敬的；被认为的
حجاز,حِجَازِ,ḥijāzi,2687,Hijaz,B2,18.8,n：希贾兹（沙特阿拉伯地区名）
دروس,دُرُوس,durūsin,2688,lessons,B2,18.8,n：课程；教训
راع,رَاع,rāʿi,2689,shepherd,B2,18.78,n：牧羊人；保护者；照顾者
تمْم,تَمَمَ,tamama,2690,fulfilled,B2,18.77,n：完成；结束；完美
فوضى,فَوْضَى,fawḍā,2691,chaos,B2,18.77,n：混乱；无政府状态
تتوقف,تَتَوَقَّف,tatawaqqafu,2692,stop,B2,18.75,v：停止；中断
شوي,شَوِيّ,shawiyyun,2693,shui,B2,18.75,adv：稍微；一点儿
عثور,عُثُور,ʿuṯūri,2694,find,B2,18.74,n：发现；找到
ملحوظ,مَلْحُوظ,malḥūẓin,2695,significant,B2,18.73,adj：明显的；显著的
